Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-20,City,NJ New Jersey,3419510 EAST RUTHERFORD BOROUGH,8,Housing Choice Vouchers,3,NA,NJ EAST RUTHERFORD BOROUGH,3419510,219,93,203,100,6,4,1.5,310,388,1035,15843,10374,4,21,45,7,23,13,0,87,20,96,85,-1,11,63,11,58,35,33,-1,19,15,66,13,66,12,-1,35,34,1,16,1,18,1,87,80,32,106,80,11,8,3,13,40,15,NA,NA,19510,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3419840 EATONTOWN BOROUGH,8,Summary of All HUD Programs,1,NA,NJ EATONTOWN BOROUGH,3419840,494,90,441,100,6,6,1.6,698,470,907,19024,12019,1,12,30,20,37,23,0,75,23,97,76,2,18,75,19,30,12,15,0,29,13,57,8,61,40,-1,7,39,2,10,1,13,0,66,131,98,62,74,19,8,3,9,43,31,NA,NA,19840,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3419840 EATONTOWN BOROUGH,8,Housing Choice Vouchers,3,NA,NJ EATONTOWN BOROUGH,3419840,295,85,241,96,6,3,2.0,470,565,1031,21200,10871,1,10,29,16,44,39,1,57,24,95,71,3,33,83,34,30,51,22,1,53,23,23,-1,73,58,-1,-1,27,3,12,0,15,0,66,163,98,87,52,34,14,6,10,49,16,NA,NA,19840,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3419840 EATONTOWN BOROUGH,8,Project Based Section 8,5,NA,NJ EATONTOWN BOROUGH,3419840,196,97,197,100,6,11,1.1,225,355,752,16376,14338,2,15,31,24,28,4,-1,96,21,99,82,-1,-1,64,-1,-1,1,0,-1,-1,1,99,18,46,19,-1,17,54,1,9,1,11,1,-1,93,100,33,100,-1,-1,-1,7,35,51,NA,NA,19840,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3419840 EATONTOWN BOROUGH,8,811/PRAC,9,NA,NJ EATONTOWN BOROUGH,3419840,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,19840,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3419900 ECHELON CDP,8,Summary of All HUD Programs,1,NA,NJ ECHELON CDP,3419900,282,96,266,98,7,8,1.2,306,320,1049,13816,12010,3,26,40,14,17,2,-1,98,20,100,84,-1,1,67,1,80,4,9,-1,3,4,92,16,52,17,-1,27,48,-1,7,0,7,0,-1,108,97,35,91,8,2,2,15,37,17,NA,NA,19900,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3419900 ECHELON CDP,8,Housing Choice Vouchers,3,NA,NJ ECHELON CDP,3419900,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,19900,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3419900 ECHELON CDP,8,Project Based Section 8,5,NA,NJ ECHELON CDP,3419900,274,96,258,98,7,8,1.1,291,316,1053,13730,12173,3,26,41,14,16,2,-1,98,20,100,84,-1,-1,67,-1,93,3,8,-1,3,2,94,16,51,16,-1,28,48,-1,7,0,7,0,-1,107,97,32,92,8,-1,1,15,37,17,NA,NA,19900,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3420020 EDGEWATER BOROUGH,8,Summary of All HUD Programs,1,NA,NJ EDGEWATER BOROUGH,3420020,229,96,220,100,6,9,1.7,365,446,646,18979,11440,4,20,24,17,35,21,1,76,23,93,74,3,18,73,19,26,18,15,0,24,19,56,9,50,9,-1,15,49,1,25,-1,26,0,43,116,79,72,66,20,13,8,8,53,9,NA,NA,20020,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3420020 EDGEWATER BOROUGH,8,Housing Choice Vouchers,3,NA,NJ EDGEWATER BOROUGH,3420020,205,97,201,100,6,7,1.6,322,443,615,18911,11805,4,21,23,18,35,19,1,78,24,93,75,2,17,74,17,29,17,16,-1,22,19,59,9,52,9,-1,16,48,1,25,-1,26,0,43,117,77,74,69,20,10,6,8,53,8,NA,NA,20020,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3420020 EDGEWATER BOROUGH,8,Project Based Section 8,5,NA,NJ EDGEWATER BOROUGH,3420020,24,86,19,92,5,26,2.3,43,477,944,19702,8705,5,16,32,5,42,37,-1,63,23,95,68,11,26,68,32,8,33,7,5,42,21,32,-1,26,-1,-1,5,58,-1,21,-1,21,0,-1,110,100,59,37,21,42,26,6,47,12,NA,NA,20020,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3420350 EGG HARBOR CITY CITY,8,Summary of All HUD Programs,1,NA,NJ EGG HARBOR CITY CITY,3420350,182,95,174,100,5,5,2.3,407,401,922,16861,7208,3,17,26,19,35,29,2,59,25,93,70,3,50,81,47,20,44,16,5,53,19,23,2,89,45,-1,1,10,2,22,19,43,1,6,144,99,126,18,58,24,24,19,47,65,NA,NA,20350,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3420350 EGG HARBOR CITY CITY,8,Housing Choice Vouchers,3,NA,NJ EGG HARBOR CITY CITY,3420350,50,88,44,99,6,7,2.6,113,448,860,18591,7239,7,17,21,17,38,18,2,75,27,95,66,2,48,77,45,33,64,23,-1,57,18,25,5,73,50,-1,2,27,5,11,5,20,0,6,103,95,148,27,41,32,14,19,47,65,NA,NA,20350,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3420350 EGG HARBOR CITY CITY,8,Project Based Section 8,5,NA,NJ EGG HARBOR CITY CITY,3420350,132,97,130,100,5,4,2.3,294,385,943,16276,7197,2,17,27,20,34,33,2,53,24,92,72,4,51,82,47,15,37,13,7,52,19,22,2,94,43,-1,1,5,1,25,24,50,1,-1,157,100,119,15,64,21,28,19,47,65,NA,NA,20350,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421000 ELIZABETH CITY,8,Summary of All HUD Programs,1,NA,NJ ELIZABETH CITY,3421000,3969,90,3481,100,6,7,2.0,7040,390,896,16218,8019,8,22,30,13,27,22,2,73,19,96,83,2,32,79,32,32,47,24,2,38,21,40,5,92,49,0,1,7,2,38,2,42,1,55,126,87,79,45,33,22,14,23,86,10,NA,NA,21000,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421000 ELIZABETH CITY,8,Public Housing,2,NA,NJ ELIZABETH CITY,3421000,1323,96,1262,99,6,5,1.8,2244,333,723,14827,8338,10,23,36,11,20,17,1,79,18,96,87,1,25,73,25,30,50,26,2,30,19,50,5,94,48,0,1,6,2,40,3,45,1,47,129,83,56,55,33,13,12,24,86,9,NA,NA,21000,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421000 ELIZABETH CITY,8,Housing Choice Vouchers,3,NA,NJ ELIZABETH CITY,3421000,1969,87,1754,100,5,8,2.2,3883,410,1014,16694,7541,7,23,26,14,30,25,2,69,19,97,82,1,38,84,38,37,65,27,2,45,25,28,3,92,54,-1,0,8,2,36,1,38,1,61,135,91,103,35,33,32,18,22,86,10,NA,NA,21000,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421000 ELIZABETH CITY,8,Project Based Section 8,5,NA,NJ ELIZABETH CITY,3421000,413,80,323,98,7,8,2.3,750,426,1058,18215,7845,4,14,34,15,33,30,2,67,21,99,79,8,41,75,41,9,12,6,2,52,11,36,4,92,45,-1,5,5,4,30,8,42,1,-1,69,99,42,37,51,12,4,23,87,12,NA,NA,21000,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421000 ELIZABETH CITY,8,S236/BMIR,7,NA,NJ ELIZABETH CITY,3421000,193,-5,73,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,NA,NA,21000,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421000 ELIZABETH CITY,8,202/PRAC,8,NA,NJ ELIZABETH CITY,3421000,71,99,69,98,7,9,1.2,80,338,394,14490,12498,1,22,49,10,17,1,1,97,19,97,87,-1,-1,70,-1,-1,1,3,-1,-1,-1,100,26,90,3,-1,-1,10,4,75,7,87,0,-1,133,99,35,100,-1,-1,-1,31,83,3,NA,NA,21000,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421120 ELLISBURG CDP,8,Summary of All HUD Programs,1,NA,NJ ELLISBURG CDP,3421120,248,95,235,99,7,11,1.2,271,332,705,15011,13017,3,22,35,21,18,5,-1,95,22,98,82,-1,2,74,2,59,5,7,-1,4,3,93,18,27,9,0,8,68,1,5,3,9,1,17,87,33,70,97,3,-1,0,18,27,29,NA,NA,21120,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421120 ELLISBURG CDP,8,Housing Choice Vouchers,3,NA,NJ ELLISBURG CDP,3421120,30,98,29,99,6,-1,1.3,39,346,908,13800,10262,7,38,17,21,17,21,-1,79,19,100,86,-1,17,76,17,63,77,51,-1,31,24,45,14,72,28,-1,3,28,10,31,-1,41,3,17,134,41,67,72,28,-1,3,18,27,30,NA,NA,21120,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421120 ELLISBURG CDP,8,Project Based Section 8,5,NA,NJ ELLISBURG CDP,3421120,145,94,140,100,7,14,1.1,157,330,836,15080,13447,1,24,36,20,19,2,-1,98,22,98,81,-1,-1,70,-1,-1,-1,0,-1,-1,1,99,19,20,6,1,9,73,-1,2,3,5,0,-1,82,-1,-1,100,-1,-1,-1,18,27,29,NA,NA,21120,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421120 ELLISBURG CDP,8,202/PRAC,8,NA,NJ ELLISBURG CDP,3421120,74,96,66,93,6,9,1.1,75,331,368,15397,13549,6,12,41,24,17,3,-1,97,23,97,80,-1,-1,80,-1,-1,-1,0,-1,-1,-1,100,17,21,9,-1,8,74,-1,-1,5,5,2,-1,77,100,70,100,-1,-1,-1,18,27,29,NA,NA,21120,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421240 ELMER BOROUGH,8,Summary of All HUD Programs,1,NA,NJ ELMER BOROUGH,3421240,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21240,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421240 ELMER BOROUGH,8,Housing Choice Vouchers,3,NA,NJ ELMER BOROUGH,3421240,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21240,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421300 ELMWOOD PARK BOROUGH,8,Summary of All HUD Programs,1,NA,NJ ELMWOOD PARK BOROUGH,3421300,390,93,362,100,6,6,2.4,852,536,1028,20498,8709,5,18,23,12,43,37,1,59,23,95,74,2,43,86,43,19,40,13,1,54,19,26,4,75,36,0,3,25,3,28,4,35,3,50,123,99,86,26,52,22,10,8,42,44,NA,NA,21300,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421300 ELMWOOD PARK BOROUGH,8,Housing Choice Vouchers,3,NA,NJ ELMWOOD PARK BOROUGH,3421300,390,93,362,100,6,6,2.4,852,536,1028,20498,8709,5,18,23,12,43,37,1,59,23,95,74,2,43,86,43,19,40,13,1,54,19,26,4,75,36,0,3,25,3,28,4,35,3,50,123,99,86,26,52,22,10,8,42,44,NA,NA,21300,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421420 ELWOOD CDP,8,Summary of All HUD Programs,1,NA,NJ ELWOOD CDP,3421420,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21420,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421420 ELWOOD CDP,8,Housing Choice Vouchers,3,NA,NJ ELWOOD CDP,3421420,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21420,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421420 ELWOOD CDP,8,811/PRAC,9,NA,NJ ELWOOD CDP,3421420,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21420,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421450 EMERSON BOROUGH,8,Summary of All HUD Programs,1,NA,NJ EMERSON BOROUGH,3421450,14,92,13,100,4,-1,1.3,17,454,1052,19253,14723,8,8,31,8,46,15,-1,77,26,92,54,-1,8,15,8,71,67,53,-1,8,46,46,-1,46,23,-1,8,54,-1,15,-1,15,0,-1,44,100,121,92,-1,8,-1,5,19,86,NA,NA,21450,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421450 EMERSON BOROUGH,8,Housing Choice Vouchers,3,NA,NJ EMERSON BOROUGH,3421450,14,92,13,100,4,-1,1.3,17,454,1052,19253,14723,8,8,31,8,46,15,-1,77,26,92,54,-1,8,15,8,71,67,53,-1,8,46,46,-1,46,23,-1,8,54,-1,15,-1,15,0,-1,44,100,121,92,-1,8,-1,5,19,86,NA,NA,21450,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421480 ENGLEWOOD CITY,8,Summary of All HUD Programs,1,NA,NJ ENGLEWOOD CITY,3421480,1089,90,977,100,6,15,2.0,1916,550,1049,22655,11552,3,13,27,13,44,32,1,66,27,87,68,4,25,80,25,20,34,17,0,31,23,46,4,94,62,0,3,5,1,26,2,29,1,13,132,61,93,47,29,23,14,13,78,34,NA,NA,21480,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421480 ENGLEWOOD CITY,8,Housing Choice Vouchers,3,NA,NJ ENGLEWOOD CITY,3421480,868,90,772,98,6,17,1.9,1451,488,920,20062,10674,3,14,29,14,39,30,1,67,24,92,73,3,24,79,24,23,38,19,0,31,22,47,5,94,60,0,4,6,1,29,-1,31,0,13,95,51,92,55,28,17,10,13,76,36,NA,NA,21480,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421480 ENGLEWOOD CITY,8,Mod Rehab,4,NA,NJ ENGLEWOOD CITY,3421480,0,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21480,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421480 ENGLEWOOD CITY,8,Project Based Section 8,5,NA,NJ ENGLEWOOD CITY,3421480,220,86,197,100,7,5,2.3,457,804,1580,33290,14350,3,10,16,9,61,41,-1,59,37,70,48,4,29,86,30,10,19,8,1,29,28,42,4,95,72,-1,1,3,1,14,9,23,3,-1,284,100,96,16,37,47,30,13,83,29,NA,NA,21480,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421510 ENGLEWOOD CLIFFS BOROUGH,8,Summary of All HUD Programs,1,NA,NJ ENGLEWOOD CLIFFS BOROUGH,3421510,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21510,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421510 ENGLEWOOD CLIFFS BOROUGH,8,Housing Choice Vouchers,3,NA,NJ ENGLEWOOD CLIFFS BOROUGH,3421510,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21510,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421570 ENGLISHTOWN BOROUGH,8,Summary of All HUD Programs,1,NA,NJ ENGLISHTOWN BOROUGH,3421570,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21570,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421570 ENGLISHTOWN BOROUGH,8,Housing Choice Vouchers,3,NA,NJ ENGLISHTOWN BOROUGH,3421570,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21570,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421660 ERMA CDP,8,Summary of All HUD Programs,1,NA,NJ ERMA CDP,3421660,33,97,32,99,4,16,3.3,106,429,541,18308,5527,10,10,30,10,40,41,-1,53,23,91,75,25,56,91,72,11,50,9,9,66,13,13,-1,59,19,-1,-1,41,-1,31,9,41,0,18,112,13,159,3,38,59,3,6,7,69,NA,NA,21660,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421660 ERMA CDP,8,Public Housing,2,NA,NJ ERMA CDP,3421660,29,96,28,99,4,18,3.5,98,427,488,18251,5214,12,12,27,12,38,46,-1,46,22,89,79,29,61,89,79,8,50,5,11,71,11,7,-1,64,18,-1,-1,36,-1,36,11,46,0,18,107,-1,-1,-1,36,64,-1,6,7,72,NA,NA,21660,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3421660 ERMA CDP,8,Housing Choice Vouchers,3,NA,NJ ERMA CDP,3421660,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,21660,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422440 FAIR HAVEN BOROUGH,8,Summary of All HUD Programs,1,NA,NJ FAIR HAVEN BOROUGH,3422440,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,22440,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422440 FAIR HAVEN BOROUGH,8,Project Based Section 8,5,NA,NJ FAIR HAVEN BOROUGH,3422440,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,22440,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422470 FAIR LAWN BOROUGH,8,Summary of All HUD Programs,1,NA,NJ FAIR LAWN BOROUGH,3422470,204,93,189,100,6,6,1.4,273,330,1039,13636,9440,3,38,41,9,10,6,3,91,17,99,94,1,6,68,7,50,35,32,-1,9,8,83,26,13,3,-1,2,87,-1,7,1,8,1,4,191,96,68,65,31,5,16,4,19,71,NA,NA,22470,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422470 FAIR LAWN BOROUGH,8,Housing Choice Vouchers,3,NA,NJ FAIR LAWN BOROUGH,3422470,204,93,189,100,6,6,1.4,273,330,1039,13636,9440,3,38,41,9,10,6,3,91,17,99,94,1,6,68,7,50,35,32,-1,9,8,83,26,13,3,-1,2,87,-1,7,1,8,1,4,191,96,68,65,31,5,16,4,19,71,NA,NA,22470,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422530 FAIRTON CDP,8,Summary of All HUD Programs,1,NA,NJ FAIRTON CDP,3422530,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,22530,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422530 FAIRTON CDP,8,Housing Choice Vouchers,3,NA,NJ FAIRTON CDP,3422530,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,22530,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422560 FAIRVIEW BOROUGH,8,Summary of All HUD Programs,1,NA,NJ FAIRVIEW BOROUGH,3422560,340,95,324,100,3,4,1.4,438,404,1199,15712,11622,1,20,40,18,21,11,1,88,20,98,88,2,6,79,7,46,17,19,0,8,15,76,19,62,4,-1,4,36,2,47,6,55,2,100,146,96,60,78,15,7,7,12,62,17,NA,NA,22560,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422560 FAIRVIEW BOROUGH,8,Housing Choice Vouchers,3,NA,NJ FAIRVIEW BOROUGH,3422560,136,93,126,100,5,3,1.7,216,505,1043,17325,10107,2,24,31,16,27,28,2,69,21,96,83,4,16,79,18,40,34,23,1,20,35,44,8,67,9,-1,6,33,2,46,5,53,2,100,151,90,92,53,29,17,18,13,64,16,NA,NA,22560,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422560 FAIRVIEW BOROUGH,8,Project Based Section 8,5,NA,NJ FAIRVIEW BOROUGH,3422560,204,96,198,100,2,5,1.1,222,341,1299,14685,13097,1,17,46,19,17,1,-1,99,20,100,91,-1,-1,79,-1,100,13,15,-1,1,3,96,26,59,1,-1,3,38,1,47,8,56,3,-1,143,100,42,94,6,-1,1,12,61,17,NA,NA,22560,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422860 FANWOOD BOROUGH,8,Summary of All HUD Programs,1,NA,NJ FANWOOD BOROUGH,3422860,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,22860,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422860 FANWOOD BOROUGH,8,Housing Choice Vouchers,3,NA,NJ FANWOOD BOROUGH,3422860,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,22860,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3422860 FANWOOD BOROUGH,8,Project Based Section 8,5,NA,NJ FANWOOD BOROUGH,3422860,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,22860,NA,NA,NJ,NA,NA
